# util_output: detail

# resource	operation	var	loadBucket	startBucket	bktLength	rate	load
1106_PACK-x-1106_PACK	00650908320_1106_P-at-1106-186339	OP534920T003	2017-06-01	2017-06-01	 15	 0.004	 1936
1106_PACK-x-1106_PACK	00650908310_1106_P-at-1106-186338	OP544922T003	2017-06-01	2017-06-01	 15	 103.83999634	 726.88000488
1106_PACK-x-1106_PACK	00129097320_1106_P-at-1106-186174	OP595808T003	2017-06-01	2017-06-01	 15	 0.004	 1760
1106_PACK-x-1106_PACK	00249643240_1106_P-at-1106-186192	OP595829T003	2017-06-01	2017-06-01	 15	 53.59999084	 53.59999084
1106_PACK-x-1106_PACK	00129097310_1106_P-at-1106-186173	OP605702T003	2017-06-01	2017-06-01	 15	 94.40000153	 94.40000153
1106_PACK-x-1106_PACK	00129097210_1106_P-at-1106-186171	OP605746T003	2017-06-01	2017-06-01	 15	 145.60009766	 145.60009766
1106_PACK-x-1106_PACK	00569628240_1106_P-at-1106-186312	OP614649T003	2017-06-01	2017-06-01	 15	 53.59999084	 53.59999084
1106_PACK-x-1106_PACK	00249643320_1106_P-at-1106-186194	OP615891T003	2017-06-01	2017-06-01	 15	 0.004	 40
1106_PACK-x-1106_PACK	00249643310_1106_P-at-1106-186193	OP625791T003	2017-06-01	2017-06-01	 15	 47.20000076	 47.20000076
1106_PACK-x-1106_PACK	00249643210_1106_P-at-1106-186191	OP625827T003	2017-06-01	2017-06-01	 15	 72.80003357	 72.80003357
1106_PACK-x-1106_PACK	00569626240_1106_P-at-1106-186307	OP634541T003	2017-06-01	2017-06-01	 15	 53.59999084	 214.39996338
1106_PACK-x-1106_PACK	00569628310_1106_P-at-1106-186313	OP644439T003	2017-06-01	2017-06-01	 15	 47.20000076	 47.20000076
1106_PACK-x-1106_PACK	00569628210_1106_P-at-1106-186311	OP644482T003	2017-06-01	2017-06-01	 15	 72.80003357	 145.60006714
1106_PACK-x-1106_PACK	00569626320_1106_P-at-1106-186309	OP654610T003	2017-06-01	2017-06-01	 15	 0.004	 360
1106_PACK-x-1106_PACK	00529635240_1106_P-at-1106-186292	OP655873T003	2017-06-01	2017-06-01	 15	 66.99997711	 66.99997711
1106_PACK-x-1106_PACK	00249644310_1106_P-at-1106-186198	OP664534T003	2017-06-01	2017-06-01	 15	 47.20000076	 47.20000076
1106_PACK-x-1106_PACK	00249644210_1106_P-at-1106-186196	OP664574T003	2017-06-01	2017-06-01	 15	 72.80003357	 72.80003357
1106_PACK-x-1106_PACK	00569626310_1106_P-at-1106-186308	OP000084T004	2017-06-16	2017-06-16	 15	 47.20000076	 188.80000305
1106_PACK-x-1106_PACK	00569626210_1106_P-at-1106-186306	OP000120T004	2017-06-16	2017-06-16	 15	 72.80003357	 218.40008545
1106_PACK-x-1106_PACK	00680912320_1106_P-at-1106-186344	OP010679T004	2017-06-16	2017-06-16	 15	 0.004	 360
1106_PACK-x-1106_PACK	00529635320_1106_P-at-1106-186294	OP011150T004	2017-06-16	2017-06-16	 15	 0.004	 150
1106_PACK-x-1106_PACK	00529635310_1106_P-at-1106-186293	OP021103T004	2017-06-16	2017-06-16	 15	 59	 59
1106_PACK-x-1106_PACK	00129188313_1106_P-at-1106-186178	OP039932T004	2017-06-16	2017-06-16	 15	 94.40000153	 94.40000153
1106_PACK-x-1106_PACK	00119184213_1106_P-at-1106-186161	OP060095T004	2017-06-16	2017-06-16	 15	 0.00728	 145.6000061
1106_PACK-x-1106_PACK	00529637329_1106_P-at-1106-186299	OP071513T004	2017-06-16	2017-06-16	 15	 0.004	 100
1106_PACK-x-1106_PACK	00240959310_1106_P-at-1106-186188	OP082418T004	2017-06-16	2017-06-16	 15	 47.20000076	 47.20000076
1106_PACK-x-1106_PACK	10920908320_1106_P-at-1106-186373	OP090997T004	2017-06-16	2017-06-16	 15	 0.004	 480
1106_PACK-x-1106_PACK	00249645219_1106_P-at-1106-186201	OP122077T004	2017-06-16	2017-06-16	 15	 72.80003357	 72.80003357
1106_PACK-x-1106_PACK	00110935240_1106_P-at-1106-186152	OP132687T004	2017-06-16	2017-06-16	 15	 134	 402
1106_PACK-x-1106_PACK	00110935320_1106_P-at-1106-186154	OP152647T004	2017-06-16	2017-06-16	 15	 0.004	 500
1106_PACK-x-1106_PACK	00110935310_1106_P-at-1106-186153	OP162705T004	2017-06-16	2017-06-16	 15	 118	 590
1106_PACK-x-1106_PACK	00110935210_1106_P-at-1106-186151	OP162747T004	2017-06-16	2017-06-16	 15	 182.00010681	 364.00021362
1106_PACK-x-1106_PACK	00520908310_1106_P-at-1106-186288	OP201324T004	2017-06-16	2017-06-16	 15	 59	 118
1106_PACK-x-1106_PACK	00510908240_1106_P-at-1106-186267	OP211544T004	2017-06-16	2017-06-16	 15	 134	 134
1106_PACK-x-1106_PACK	00519601240_1106_P-at-1106-186272	OP212149T004	2017-06-16	2017-06-16	 15	 134	 268
1106_PACK-x-1106_PACK	00519608240_1106_P-at-1106-186282	OP230804T004	2017-06-16	2017-06-16	 15	 134	 268
1106_PACK-x-1106_PACK	00510908320_1106_P-at-1106-186269	OP231646T004	2017-06-16	2017-06-16	 15	 0.004	 700
1106_PACK-x-1106_PACK	00570908240_1106_P-at-1106-186317	OP231797T004	2017-06-16	2017-06-16	 15	 107.19999695	 214.3999939
1106_PACK-x-1106_PACK	00519601320_1106_P-at-1106-186274	OP232243T004	2017-06-16	2017-06-16	 15	 0.004	 300
1106_PACK-x-1106_PACK	00510908310_1106_P-at-1106-186268	OP241855T004	2017-06-16	2017-06-16	 15	 118	 354
1106_PACK-x-1106_PACK	00510908210_1106_P-at-1106-186266	OP241904T004	2017-06-16	2017-06-16	 15	 182.00010681	 182.00010681
1106_PACK-x-1106_PACK	00519601310_1106_P-at-1106-186273	OP242406T004	2017-06-16	2017-06-16	 15	 118	 236
1106_PACK-x-1106_PACK	00519608320_1106_P-at-1106-186284	OP251296T004	2017-06-16	2017-06-16	 15	 0.004	 900
1106_PACK-x-1106_PACK	00570908320_1106_P-at-1106-186319	OP252239T004	2017-06-16	2017-06-16	 15	 0.004	 240
1106_PACK-x-1106_PACK	00689167320_1106_P-at-1106-186354	OP252686T004	2017-06-16	2017-06-16	 15	 0.004	 180
1106_PACK-x-1106_PACK	00519608310_1106_P-at-1106-186283	OP261367T004	2017-06-16	2017-06-16	 15	 118	 590
1106_PACK-x-1106_PACK	00519608210_1106_P-at-1106-186281	OP261416T004	2017-06-16	2017-06-16	 15	 182.00010681	 364.00021362
1106_PACK-x-1106_PACK	00570908310_1106_P-at-1106-186318	OP262390T004	2017-06-16	2017-06-16	 15	 94.40000153	 188.80000305
1106_PACK-x-1106_PACK	00560908310_1106_P-at-1106-186303	OP282820T004	2017-06-16	2017-06-16	 15	 47.20000076	 94.40000153
1106_PACK-x-1106_PACK	00689166240_1106_P-at-1106-186347	OP292209T004	2017-06-16	2017-06-16	 15	 80.39998627	 80.39998627
1106_PACK-x-1106_PACK	00249645313_1106_P-at-1106-186203	OP303568T004	2017-06-16	2017-06-16	 15	 47.20000076	 47.20000076
1106_PACK-x-1106_PACK	00689166320_1106_P-at-1106-186349	OP312341T004	2017-06-16	2017-06-16	 15	 0.004	 900
1106_PACK-x-1106_PACK	00689166310_1106_P-at-1106-186348	OP322451T004	2017-06-16	2017-06-16	 15	 70.80000305	 141.6000061
1106_PACK-x-1106_PACK	00519602329_1106_P-at-1106-186279	OP332616T004	2017-06-16	2017-06-16	 15	 0.004	 300
1106_PACK-x-1106_PACK	03600908240_1106_P-at-1106-186362	OP333516T004	2017-06-16	2017-06-16	 15	 53.59999084	 107.19998169
1106_PACK-x-1106_PACK	00579105320_1106_P-at-1106-186334	OP334138T004	2017-06-16	2017-06-16	 15	 0.004	 240
1106_PACK-x-1106_PACK	00579105310_1106_P-at-1106-186333	OP343954T004	2017-06-16	2017-06-16	 15	 94.40000153	 283.20001221
1106_PACK-x-1106_PACK	00689168329_1106_P-at-1106-186359	OP352532T004	2017-06-16	2017-06-16	 15	 0.004	 60
1106_PACK-x-1106_PACK	00299668240_1106_P-at-1106-186227	OP352692T004	2017-06-16	2017-06-16	 15	 53.59999084	 160.79997253
1106_PACK-x-1106_PACK	00300997240_1106_P-at-1106-186247	OP354827T004	2017-06-16	2017-06-16	 15	 53.59999084	 53.59999084
1106_PACK-x-1106_PACK	03600908310_1106_P-at-1106-186363	OP363473T004	2017-06-16	2017-06-16	 15	 47.20000076	 566.40002441
1106_PACK-x-1106_PACK	00299668320_1106_P-at-1106-186229	OP373064T004	2017-06-16	2017-06-16	 15	 0.004	 40
1106_PACK-x-1106_PACK	00579104240_1106_P-at-1106-186327	OP373113T004	2017-06-16	2017-06-16	 15	 61.63999176	 862.95983887
1106_PACK-x-1106_PACK	00110908240_1106_P-at-1106-186147	OP373858T004	2017-06-16	2017-06-16	 15	 53.59999084	 107.19998169
1106_PACK-x-1106_PACK	00300997320_1106_P-at-1106-186249	OP375142T004	2017-06-16	2017-06-16	 15	 0.004	 160
1106_PACK-x-1106_PACK	00299668310_1106_P-at-1106-186228	OP382868T004	2017-06-16	2017-06-16	 15	 47.20000076	 94.40000153
1106_PACK-x-1106_PACK	00300997310_1106_P-at-1106-186248	OP385032T004	2017-06-16	2017-06-16	 15	 47.20000076	 236
1106_PACK-x-1106_PACK	00579104320_1106_P-at-1106-186329	OP393250T004	2017-06-16	2017-06-16	 15	 0.004	 874
1106_PACK-x-1106_PACK	00110908320_1106_P-at-1106-186149	OP393998T004	2017-06-16	2017-06-16	 15	 0.004	 360
1106_PACK-x-1106_PACK	00579104310_1106_P-at-1106-186328	OP403232T004	2017-06-16	2017-06-16	 15	 54.27999878	 1411.2800293
1106_PACK-x-1106_PACK	00579104210_1106_P-at-1106-186326	OP403269T004	2017-06-16	2017-06-16	 15	 83.72001648	 251.1600647
1106_PACK-x-1106_PACK	00110908310_1106_P-at-1106-186148	OP404038T004	2017-06-16	2017-06-16	 15	 47.20000076	 47.20000076
1106_PACK-x-1106_PACK	00300W53240_1106_P-at-1106-186252	OP415706T004	2017-06-16	2017-06-16	 15	 53.59999084	 428.79992676
1106_PACK-x-1106_PACK	00300W53320_1106_P-at-1106-186254	OP435695T004	2017-06-16	2017-06-16	 15	 0.004	 120
1106_PACK-x-1106_PACK	00300W53310_1106_P-at-1106-186253	OP445452T004	2017-06-16	2017-06-16	 15	 47.20000076	 47.20000076
1106_PACK-x-1106_PACK	00300W53210_1106_P-at-1106-186251	OP445502T004	2017-06-16	2017-06-16	 15	 72.80003357	 145.60006714
1106_PACK-x-1106_PACK	00119184328_1106_P-at-1106-186164	OP453538T004	2017-06-16	2017-06-16	 15	 40	 120
1106_PACK-x-1106_PACK	00120959320_1106_P-at-1106-186169	OP455790T004	2017-06-16	2017-06-16	 15	 0.004	 400
1106_PACK-x-1106_PACK	00120959310_1106_P-at-1106-186168	OP465892T004	2017-06-16	2017-06-16	 15	 94.40000153	 283.20001221
1106_PACK-x-1106_PACK	0012W106320_1106_P-at-1106-186184	OP471474T004	2017-06-16	2017-06-16	 15	 0.004	 240
1106_PACK-x-1106_PACK	0012W106310_1106_P-at-1106-186183	OP481482T004	2017-06-16	2017-06-16	 15	 94.40000153	 94.40000153
1106_PACK-x-1106_PACK	00519602243_1106_P-at-1106-186277	OP493845T004	2017-06-16	2017-06-16	 15	 134	 134
1106_PACK-x-1106_PACK	10079263243_1106_P-at-1106-186367	OP495102T004	2017-06-16	2017-06-16	 15	 48.23999023	 48.23999023
1106_PACK-x-1106_PACK	00129188329_1106_P-at-1106-186179	OP513777T004	2017-06-16	2017-06-16	 15	 0.004	 240
1106_PACK-x-1106_PACK	00689168243_1106_P-at-1106-186357	OP513836T004	2017-06-16	2017-06-16	 15	 40.19998932	 160.79995728
1106_PACK-x-1106_PACK	00650908240_1106_P-at-1106-186337	OP514696T004	2017-06-16	2017-06-16	 15	 117.91999817	 353.76000977
1106_PACK-x-1106_PACK	10079263313_1106_P-at-1106-186368	OP524996T004	2017-06-16	2017-06-16	 15	 42.47999954	 42.47999954
1106_PACK-x-1106_PACK	00650908320_1106_P-at-1106-186339	OP534920T004	2017-06-16	2017-06-16	 15	 0.004	 2816
1106_PACK-x-1106_PACK	00650908310_1106_P-at-1106-186338	OP544922T004	2017-06-16	2017-06-16	 15	 103.83999634	 830.7199707
1106_PACK-x-1106_PACK	00129097240_1106_P-at-1106-186172	OP575696T004	2017-06-16	2017-06-16	 15	 107.19999695	 214.3999939
1106_PACK-x-1106_PACK	00129097320_1106_P-at-1106-186174	OP595808T004	2017-06-16	2017-06-16	 15	 0.004	 1280
1106_PACK-x-1106_PACK	00519602214_1106_P-at-1106-186276	OP604337T004	2017-06-16	2017-06-16	 15	 182.00010681	 364.00021362
1106_PACK-x-1106_PACK	10079263214_1106_P-at-1106-186366	OP605600T004	2017-06-16	2017-06-16	 15	 65.52001953	 131.04003906
1106_PACK-x-1106_PACK	00129097310_1106_P-at-1106-186173	OP605702T004	2017-06-16	2017-06-16	 15	 94.40000153	 472
1106_PACK-x-1106_PACK	00129097210_1106_P-at-1106-186171	OP605746T004	2017-06-16	2017-06-16	 15	 145.60009766	 145.60009766
1106_PACK-x-1106_PACK	00119184242_1106_P-at-1106-186162	OP614557T004	2017-06-16	2017-06-16	 15	 53.59999084	 53.59999084
1106_PACK-x-1106_PACK	00249643320_1106_P-at-1106-186194	OP615891T004	2017-06-16	2017-06-16	 15	 0.004	 80
1106_PACK-x-1106_PACK	0030W101213_1106_P-at-1106-186261	OP623365T004	2017-06-16	2017-06-16	 15	 72.80003357	 582.40026855
1106_PACK-x-1106_PACK	00249643310_1106_P-at-1106-186193	OP625791T004	2017-06-16	2017-06-16	 15	 47.20000076	 47.20000076
1106_PACK-x-1106_PACK	00249643210_1106_P-at-1106-186191	OP625827T004	2017-06-16	2017-06-16	 15	 72.80003357	 72.80003357
1106_PACK-x-1106_PACK	00569628320_1106_P-at-1106-186314	OP634460T004	2017-06-16	2017-06-16	 15	 0.004	 40
1106_PACK-x-1106_PACK	00569628310_1106_P-at-1106-186313	OP644439T004	2017-06-16	2017-06-16	 15	 47.20000076	 47.20000076
1106_PACK-x-1106_PACK	00569626320_1106_P-at-1106-186309	OP654610T004	2017-06-16	2017-06-16	 15	 0.004	 200
1106_PACK-x-1106_PACK	00569626310_1106_P-at-1106-186308	OP000084T005	2017-07-01	2017-07-01	 15	 47.20000076	 141.6000061
1106_PACK-x-1106_PACK	00129188243_1106_P-at-1106-186177	OP009933T005	2017-07-01	2017-07-01	 15	 107.19999695	 107.19999695
1106_PACK-x-1106_PACK	00680912320_1106_P-at-1106-186344	OP010679T005	2017-07-01	2017-07-01	 15	 0.004	 120
1106_PACK-x-1106_PACK	00529635320_1106_P-at-1106-186294	OP011150T005	2017-07-01	2017-07-01	 15	 0.004	 100
1106_PACK-x-1106_PACK	00680912310_1106_P-at-1106-186343	OP020631T005	2017-07-01	2017-07-01	 15	 70.80000305	 141.6000061
1106_PACK-x-1106_PACK	00529635310_1106_P-at-1106-186293	OP021103T005	2017-07-01	2017-07-01	 15	 59	 59
1106_PACK-x-1106_PACK	00129188313_1106_P-at-1106-186178	OP039932T005	2017-07-01	2017-07-01	 15	 94.40000153	 94.40000153
1106_PACK-x-1106_PACK	00119184213_1106_P-at-1106-186161	OP060095T005	2017-07-01	2017-07-01	 15	 0.00728	 145.6000061
1106_PACK-x-1106_PACK	10920908320_1106_P-at-1106-186373	OP090997T005	2017-07-01	2017-07-01	 15	 0.004	 480
1106_PACK-x-1106_PACK	00299699328_1106_P-at-1106-186234	OP111931T005	2017-07-01	2017-07-01	 15	 0.004	 80
1106_PACK-x-1106_PACK	00249645329_1106_P-at-1106-186204	OP112051T005	2017-07-01	2017-07-01	 15	 0.004	 40
1106_PACK-x-1106_PACK	00129188214_1106_P-at-1106-186176	OP120622T005	2017-07-01	2017-07-01	 15	 145.60009766	 145.60009766
1106_PACK-x-1106_PACK	00110935240_1106_P-at-1106-186152	OP132687T005	2017-07-01	2017-07-01	 15	 134	 134
1106_PACK-x-1106_PACK	00110935320_1106_P-at-1106-186154	OP152647T005	2017-07-01	2017-07-01	 15	 0.004	 400
1106_PACK-x-1106_PACK	00110935310_1106_P-at-1106-186153	OP162705T005	2017-07-01	2017-07-01	 15	 118	 590
1106_PACK-x-1106_PACK	00520908310_1106_P-at-1106-186288	OP201324T005	2017-07-01	2017-07-01	 15	 59	 59
1106_PACK-x-1106_PACK	00510908240_1106_P-at-1106-186267	OP211544T005	2017-07-01	2017-07-01	 15	 134	 268
1106_PACK-x-1106_PACK	00519608240_1106_P-at-1106-186282	OP230804T005	2017-07-01	2017-07-01	 15	 134	 402
1106_PACK-x-1106_PACK	00510908320_1106_P-at-1106-186269	OP231646T005	2017-07-01	2017-07-01	 15	 0.004	 600
1106_PACK-x-1106_PACK	00570908240_1106_P-at-1106-186317	OP231797T005	2017-07-01	2017-07-01	 15	 107.19999695	 107.19999695
1106_PACK-x-1106_PACK	00519601320_1106_P-at-1106-186274	OP232243T005	2017-07-01	2017-07-01	 15	 0.004	 300
1106_PACK-x-1106_PACK	00510908310_1106_P-at-1106-186268	OP241855T005	2017-07-01	2017-07-01	 15	 118	 354
1106_PACK-x-1106_PACK	00519601310_1106_P-at-1106-186273	OP242406T005	2017-07-01	2017-07-01	 15	 118	 118
1106_PACK-x-1106_PACK	00519601210_1106_P-at-1106-186271	OP242453T005	2017-07-01	2017-07-01	 15	 182.00010681	 364.00021362
1106_PACK-x-1106_PACK	00519608320_1106_P-at-1106-186284	OP251296T005	2017-07-01	2017-07-01	 15	 0.004	 1000
1106_PACK-x-1106_PACK	00689167320_1106_P-at-1106-186354	OP252686T005	2017-07-01	2017-07-01	 15	 0.004	 120
1106_PACK-x-1106_PACK	00519608310_1106_P-at-1106-186283	OP261367T005	2017-07-01	2017-07-01	 15	 118	 590
1106_PACK-x-1106_PACK	00519608210_1106_P-at-1106-186281	OP261416T005	2017-07-01	2017-07-01	 15	 182.00010681	 182.00010681
1106_PACK-x-1106_PACK	00570908310_1106_P-at-1106-186318	OP262390T005	2017-07-01	2017-07-01	 15	 94.40000153	 283.20001221
1106_PACK-x-1106_PACK	00570908210_1106_P-at-1106-186316	OP262438T005	2017-07-01	2017-07-01	 15	 145.60009766	 145.60009766
1106_PACK-x-1106_PACK	00299699242_1106_P-at-1106-186232	OP273122T005	2017-07-01	2017-07-01	 15	 53.59999084	 53.59999084
1106_PACK-x-1106_PACK	00249645243_1106_P-at-1106-186202	OP273244T005	2017-07-01	2017-07-01	 15	 53.59999084	 53.59999084
1106_PACK-x-1106_PACK	00689166240_1106_P-at-1106-186347	OP292209T005	2017-07-01	2017-07-01	 15	 80.39998627	 80.39998627
1106_PACK-x-1106_PACK	00689166320_1106_P-at-1106-186349	OP312341T005	2017-07-01	2017-07-01	 15	 0.004	 480
1106_PACK-x-1106_PACK	00579105240_1106_P-at-1106-186332	OP313855T005	2017-07-01	2017-07-01	 15	 107.19999695	 214.3999939
1106_PACK-x-1106_PACK	00689166310_1106_P-at-1106-186348	OP322451T005	2017-07-01	2017-07-01	 15	 70.80000305	 212.3999939
1106_PACK-x-1106_PACK	00519602329_1106_P-at-1106-186279	OP332616T005	2017-07-01	2017-07-01	 15	 0.004	 300
1106_PACK-x-1106_PACK	03600908240_1106_P-at-1106-186362	OP333516T005	2017-07-01	2017-07-01	 15	 53.59999084	 107.19998169
1106_PACK-x-1106_PACK	10079263329_1106_P-at-1106-186369	OP333895T005	2017-07-01	2017-07-01	 15	 0.004	 36
1106_PACK-x-1106_PACK	00579105320_1106_P-at-1106-186334	OP334138T005	2017-07-01	2017-07-01	 15	 0.004	 80
1106_PACK-x-1106_PACK	00579105310_1106_P-at-1106-186333	OP343954T005	2017-07-01	2017-07-01	 15	 94.40000153	 283.20001221
1106_PACK-x-1106_PACK	00689168329_1106_P-at-1106-186359	OP352532T005	2017-07-01	2017-07-01	 15	 0.004	 120
1106_PACK-x-1106_PACK	00299668240_1106_P-at-1106-186227	OP352692T005	2017-07-01	2017-07-01	 15	 53.59999084	 107.19998169
1106_PACK-x-1106_PACK	00300997240_1106_P-at-1106-186247	OP354827T005	2017-07-01	2017-07-01	 15	 53.59999084	 428.79992676
1106_PACK-x-1106_PACK	03600908310_1106_P-at-1106-186363	OP363473T005	2017-07-01	2017-07-01	 15	 47.20000076	 377.6000061
1106_PACK-x-1106_PACK	00579104240_1106_P-at-1106-186327	OP373113T005	2017-07-01	2017-07-01	 15	 61.63999176	 554.7598877
1106_PACK-x-1106_PACK	00110908240_1106_P-at-1106-186147	OP373858T005	2017-07-01	2017-07-01	 15	 53.59999084	 53.59999084
1106_PACK-x-1106_PACK	00300997320_1106_P-at-1106-186249	OP375142T005	2017-07-01	2017-07-01	 15	 0.004	 160
1106_PACK-x-1106_PACK	00299699213_1106_P-at-1106-186231	OP384305T005	2017-07-01	2017-07-01	 15	 72.80003357	 72.80003357
1106_PACK-x-1106_PACK	00579104320_1106_P-at-1106-186329	OP393250T005	2017-07-01	2017-07-01	 15	 0.004	 1840
1106_PACK-x-1106_PACK	00110908320_1106_P-at-1106-186149	OP393998T005	2017-07-01	2017-07-01	 15	 0.004	 80
1106_PACK-x-1106_PACK	00579104310_1106_P-at-1106-186328	OP403232T005	2017-07-01	2017-07-01	 15	 54.27999878	 1139.88000488
1106_PACK-x-1106_PACK	00579104210_1106_P-at-1106-186326	OP403269T005	2017-07-01	2017-07-01	 15	 83.72001648	 669.76013184
1106_PACK-x-1106_PACK	00110908310_1106_P-at-1106-186148	OP404038T005	2017-07-01	2017-07-01	 15	 47.20000076	 141.6000061
1106_PACK-x-1106_PACK	00110908210_1106_P-at-1106-186146	OP404083T005	2017-07-01	2017-07-01	 15	 72.80003357	 145.60006714
1106_PACK-x-1106_PACK	00300W53320_1106_P-at-1106-186254	OP435695T005	2017-07-01	2017-07-01	 15	 0.004	 160
1106_PACK-x-1106_PACK	00300W53310_1106_P-at-1106-186253	OP445452T005	2017-07-01	2017-07-01	 15	 47.20000076	 283.20001221
1106_PACK-x-1106_PACK	00120959320_1106_P-at-1106-186169	OP455790T005	2017-07-01	2017-07-01	 15	 0.004	 240
1106_PACK-x-1106_PACK	00120959210_1106_P-at-1106-186166	OP465934T005	2017-07-01	2017-07-01	 15	 145.60009766	 291.20019531
1106_PACK-x-1106_PACK	0012W106320_1106_P-at-1106-186184	OP471474T005	2017-07-01	2017-07-01	 15	 0.004	 400
1106_PACK-x-1106_PACK	00519602243_1106_P-at-1106-186277	OP493845T005	2017-07-01	2017-07-01	 15	 134	 268
1106_PACK-x-1106_PACK	10079263243_1106_P-at-1106-186367	OP495102T005	2017-07-01	2017-07-01	 15	 48.23999023	 48.23999023
1106_PACK-x-1106_PACK	00129188329_1106_P-at-1106-186179	OP513777T005	2017-07-01	2017-07-01	 15	 0.004	 160
1106_PACK-x-1106_PACK	00650908240_1106_P-at-1106-186337	OP514696T005	2017-07-01	2017-07-01	 15	 117.91999817	 117.91999817
1106_PACK-x-1106_PACK	00519602313_1106_P-at-1106-186278	OP523769T005	2017-07-01	2017-07-01	 15	 118	 118
1106_PACK-x-1106_PACK	10079263313_1106_P-at-1106-186368	OP524996T005	2017-07-01	2017-07-01	 15	 42.47999954	 84.95999908
1106_PACK-x-1106_PACK	00650908320_1106_P-at-1106-186339	OP534920T005	2017-07-01	2017-07-01	 15	 0.004	 1848
1106_PACK-x-1106_PACK	00650908310_1106_P-at-1106-186338	OP544922T005	2017-07-01	2017-07-01	 15	 103.83999634	 726.88000488
1106_PACK-x-1106_PACK	00650908210_1106_P-at-1106-186336	OP544968T005	2017-07-01	2017-07-01	 15	 160.16000366	 320.32000732
1106_PACK-x-1106_PACK	00129097240_1106_P-at-1106-186172	OP575696T005	2017-07-01	2017-07-01	 15	 107.19999695	 107.19999695
1106_PACK-x-1106_PACK	00129097320_1106_P-at-1106-186174	OP595808T005	2017-07-01	2017-07-01	 15	 0.004	 1200
1106_PACK-x-1106_PACK	00129097310_1106_P-at-1106-186173	OP605702T005	2017-07-01	2017-07-01	 15	 94.40000153	 283.20001221
1106_PACK-x-1106_PACK	00569628240_1106_P-at-1106-186312	OP614649T005	2017-07-01	2017-07-01	 15	 53.59999084	 107.19998169
1106_PACK-x-1106_PACK	00249643320_1106_P-at-1106-186194	OP615891T005	2017-07-01	2017-07-01	 15	 0.004	 40
1106_PACK-x-1106_PACK	00249643310_1106_P-at-1106-186193	OP625791T005	2017-07-01	2017-07-01	 15	 47.20000076	 47.20000076
1106_PACK-x-1106_PACK	00569626240_1106_P-at-1106-186307	OP634541T005	2017-07-01	2017-07-01	 15	 53.59999084	 53.59999084
1106_PACK-x-1106_PACK	00119184312_1106_P-at-1106-186163	OP644342T005	2017-07-01	2017-07-01	 15	 47.20000076	 94.40000153
1106_PACK-x-1106_PACK	00569626320_1106_P-at-1106-186309	OP654610T005	2017-07-01	2017-07-01	 15	 0.004	 160
1106_PACK-x-1106_PACK	00529635240_1106_P-at-1106-186292	OP655873T005	2017-07-01	2017-07-01	 15	 66.99997711	 66.99997711
1106_PACK-x-1106_PACK	00569626310_1106_P-at-1106-186308	OP000084T006	2017-07-16	2017-07-16	 16	 47.20000076	 141.6000061
1106_PACK-x-1106_PACK	00569626210_1106_P-at-1106-186306	OP000120T006	2017-07-16	2017-07-16	 16	 72.80003357	 145.60006714
1106_PACK-x-1106_PACK	00129188243_1106_P-at-1106-186177	OP009933T006	2017-07-16	2017-07-16	 16	 107.19999695	 107.19999695
1106_PACK-x-1106_PACK	00680912320_1106_P-at-1106-186344	OP010679T006	2017-07-16	2017-07-16	 16	 0.004	 300
1106_PACK-x-1106_PACK	00529635320_1106_P-at-1106-186294	OP011150T006	2017-07-16	2017-07-16	 16	 0.004	 150
1106_PACK-x-1106_PACK	00529635310_1106_P-at-1106-186293	OP021103T006	2017-07-16	2017-07-16	 16	 59	 118
1106_PACK-x-1106_PACK	00129188313_1106_P-at-1106-186178	OP039932T006	2017-07-16	2017-07-16	 16	 94.40000153	 188.80000305
1106_PACK-x-1106_PACK	10920908240_1106_P-at-1106-186372	OP070802T006	2017-07-16	2017-07-16	 16	 107.19999695	 107.19999695
1106_PACK-x-1106_PACK	00529637219_1106_P-at-1106-186296	OP081660T006	2017-07-16	2017-07-16	 16	 91.00003052	 91.00003052
1106_PACK-x-1106_PACK	10920908320_1106_P-at-1106-186373	OP090997T006	2017-07-16	2017-07-16	 16	 0.004	 160
1106_PACK-x-1106_PACK	00299699328_1106_P-at-1106-186234	OP111931T006	2017-07-16	2017-07-16	 16	 0.004	 80
1106_PACK-x-1106_PACK	00249645329_1106_P-at-1106-186204	OP112051T006	2017-07-16	2017-07-16	 16	 0.004	 40
1106_PACK-x-1106_PACK	00249645219_1106_P-at-1106-186201	OP122077T006	2017-07-16	2017-07-16	 16	 72.80003357	 72.80003357
1106_PACK-x-1106_PACK	00110935240_1106_P-at-1106-186152	OP132687T006	2017-07-16	2017-07-16	 16	 134	 402
1106_PACK-x-1106_PACK	00110935320_1106_P-at-1106-186154	OP152647T006	2017-07-16	2017-07-16	 16	 0.004	 800
1106_PACK-x-1106_PACK	00110935310_1106_P-at-1106-186153	OP162705T006	2017-07-16	2017-07-16	 16	 118	 236
1106_PACK-x-1106_PACK	00520908240_1106_P-at-1106-186287	OP171446T006	2017-07-16	2017-07-16	 16	 66.99997711	 66.99997711
1106_PACK-x-1106_PACK	00510908240_1106_P-at-1106-186267	OP211544T006	2017-07-16	2017-07-16	 16	 134	 268
1106_PACK-x-1106_PACK	00519608240_1106_P-at-1106-186282	OP230804T006	2017-07-16	2017-07-16	 16	 134	 268
1106_PACK-x-1106_PACK	00510908320_1106_P-at-1106-186269	OP231646T006	2017-07-16	2017-07-16	 16	 0.004	 700
